"Date","Price","Open","High","Low","Vol.","Change %"
"03/14/2013","215.80","212.15","215.86","212.15","5.51M","1.76%"
"03/13/2013","212.06","210.20","212.36","209.77","3.36M","0.72%"
"03/12/2013","210.55","209.40","210.73","209.09","3.59M","0.22%"
"03/11/2013","210.08","210.04","210.20","209.04","3.05M","-0.14%"
"03/08/2013","210.38","209.85","210.74","209.43","3.70M","0.46%"
"03/07/2013","209.42","208.29","209.60","208.24","3.88M","0.50%"
"03/06/2013","208.38","207.03","208.49","206.66","3.59M","0.90%"
"03/05/2013","206.53","205.86","207.70","205.69","3.81M","0.65%"
"03/04/2013","205.19","202.59","205.19","202.55","3.69M","1.12%"
"03/01/2013","202.91","200.65","202.94","199.36","3.31M","1.04%"
"02/28/2013","200.83","202.18","203.12","200.79","4.69M","-0.74%"
"02/27/2013","202.33","198.89","202.75","198.60","4.19M","1.60%"
"02/26/2013","199.14","198.63","199.90","197.84","3.39M","0.83%"
"02/25/2013","197.51","201.67","202.49","197.51","3.85M","-1.78%"
"02/22/2013","201.09","199.23","201.09","198.84","3.11M","1.39%"
"02/21/2013","198.33","198.63","199.07","198.11","3.92M","-0.49%"
"02/20/2013","199.31","200.62","201.72","198.86","3.72M","-0.50%"
"02/19/2013","200.32","200.60","201.89","200.22","3.00M","-0.33%"
"02/15/2013","200.98","199.98","201.25","199.82","3.63M","0.67%"
"02/14/2013","199.65","199.73","200.32","199.26","3.29M","-0.22%"
"02/13/2013","200.09","200.65","200.95","199.57","2.17M","0.02%"
"02/12/2013","200.04","200.01","200.74","199.02","2.46M","-0.06%"
"02/11/2013","200.16","200.98","201.95","199.75","2.94M","-0.75%"
"02/08/2013","201.68","199.97","202.09","199.68","2.89M","0.97%"
"02/07/2013","199.74","200.62","200.91","198.68","3.08M","-0.64%"
"02/06/2013","201.02","200.39","201.29","199.56","3.62M","-0.87%"
"02/05/2013","202.79","204.31","204.75","202.51","3.64M","-0.49%"
"02/04/2013","203.79","204.19","205.02","203.57","3.19M","-0.68%"
"02/01/2013","205.18","204.65","205.35","203.84","3.37M","1.04%"
"01/31/2013","203.07","203.32","204.47","202.96","3.09M","-0.22%"
"01/30/2013","203.52","203.69","204.88","203.19","3.00M","-0.19%"
"01/29/2013","203.90","204.34","205.73","203.64","3.62M","-0.50%"
"01/28/2013","204.93","204.85","206.22","204.29","2.82M","-0.02%"
"01/25/2013","204.97","204.45","205.18","204.13","3.36M","0.27%"
"01/24/2013","204.42","203.91","205.06","203.08","4.45M","-0.15%"
"01/23/2013","204.72","203.50","208.58","203.36","12.53M","4.41%"
"01/22/2013","196.08","194.36","196.08","194.01","7.17M","0.83%"
"01/18/2013","194.47","194.03","195.00","193.80","4.56M","0.42%"
"01/17/2013","193.65","193.85","194.46","193.24","3.89M","0.55%"
"01/16/2013","192.59","192.00","193.18","191.35","2.96M","0.05%"
"01/15/2013","192.50","191.31","192.73","190.39","4.17M","-0.06%"
"01/14/2013","192.62","192.82","193.28","191.75","4.17M","-0.94%"
"01/11/2013","194.45","194.15","195.00","192.90","3.88M","0.81%"
"01/10/2013","192.88","192.65","192.96","191.28","3.61M","0.29%"
"01/09/2013","192.32","193.48","193.49","191.65","3.21M","-0.29%"
"01/08/2013","192.87","192.92","193.30","191.60","3.03M","-0.14%"
"01/07/2013","193.14","193.40","193.78","192.34","2.86M","-0.44%"
"01/04/2013","193.99","194.19","194.46","192.78","3.38M","-0.66%"
"01/03/2013","195.27","195.67","196.29","194.44","3.65M","-0.55%"
"01/02/2013","196.35","194.09","196.35","193.80","4.23M","2.51%"
"12/31/2012","191.55","189.23","191.68","188.84","4.69M","0.91%"
"12/28/2012","189.83","191.11","192.22","189.83","3.54M","-1.49%"
"12/27/2012","192.71","191.53","193.28","190.70","3.97M","0.40%"
"12/26/2012","191.95","192.21","193.53","190.95","2.78M","-0.23%"
"12/24/2012","192.40","193.05","193.83","192.02","1.63M","-0.53%"
"12/21/2012","193.42","193.10","194.50","191.57","8.23M","-0.69%"
"12/20/2012","194.77","194.47","194.95","193.16","4.18M","-0.16%"
"12/19/2012","195.08","195.46","196.45","195.00","4.27M","-0.31%"
"12/18/2012","195.69","193.85","195.92","193.84","4.13M","1.07%"
"12/17/2012","193.62","191.76","193.91","191.76","3.79M","0.97%"
"12/14/2012","191.76","191.69","193.40","191.26","3.83M","-0.12%"
"12/13/2012","191.99","192.18","193.05","191.37","3.62M","-0.50%"
"12/12/2012","192.95","194.60","194.75","192.46","4.24M","-0.64%"
"12/11/2012","194.20","193.18","194.80","193.15","4.14M","0.82%"
"12/10/2012","192.62","192.17","193.54","191.65","3.44M","0.35%"
"12/07/2012","191.95","190.14","192.20","190.11","4.09M","1.19%"
"12/06/2012","189.70","189.17","190.18","188.41","3.22M","0.56%"
"12/05/2012","188.65","189.01","189.46","186.94","4.20M","-0.37%"
"12/04/2012","189.36","189.71","190.75","189.02","3.99M","-0.06%"
"12/03/2012","189.48","190.76","191.30","188.36","3.35M","-0.31%"
"11/30/2012","190.07","191.75","192.00","189.50","4.94M","-0.76%"
"11/29/2012","191.53","192.75","192.90","190.20","4.08M","-0.23%"
"11/28/2012","191.98","190.98","192.04","189.27","3.60M","0.39%"
"11/27/2012","191.23","192.08","193.05","191.00","3.29M","-0.86%"
"11/26/2012","192.88","192.45","193.37","191.77","5.21M","-0.32%"
"11/23/2012","193.49","191.00","193.49","190.80","3.88M","1.68%"
"11/21/2012","190.29","189.30","190.89","188.95","5.19M","0.58%"
"11/20/2012","189.20","189.88","190.11","188.25","3.17M","-0.60%"
"11/19/2012","190.35","188.62","190.39","188.30","3.59M","1.82%"
"11/16/2012","186.94","186.33","187.56","185.10","4.66M","0.59%"
"11/15/2012","185.85","185.83","187.20","184.78","3.41M","0.18%"
"11/14/2012","185.51","189.14","189.27","185.28","4.40M","-1.49%"
"11/13/2012","188.32","188.39","190.88","188.25","3.41M","-0.49%"
"11/12/2012","189.25","190.03","190.77","187.41","3.07M","-0.21%"
"11/09/2012","189.64","189.85","191.64","188.88","3.67M","-0.24%"
"11/08/2012","190.10","191.40","191.81","190.09","3.54M","-0.55%"
"11/07/2012","191.16","193.36","193.68","191.16","4.75M","-2.00%"
"11/06/2012","195.07","195.26","196.75","194.68","3.28M","0.48%"
"11/05/2012","194.14","192.36","194.97","192.01","2.74M","0.37%"
"11/02/2012","193.43","197.53","198.00","193.29","4.26M","-1.89%"
"11/01/2012","197.15","194.68","197.89","194.55","3.76M","1.35%"
"10/31/2012","194.53","194.80","196.41","193.63","6.05M","0.65%"
"10/26/2012","193.27","191.49","193.87","191.47","4.01M","0.87%"
"10/25/2012","191.60","191.41","192.44","190.71","3.25M","0.46%"
"10/24/2012","190.72","192.44","193.29","190.56","3.74M","-0.28%"
"10/23/2012","191.25","193.53","194.00","190.94","4.43M","-1.62%"
"10/22/2012","194.40","193.71","194.68","192.44","4.40M","0.54%"
"10/19/2012","193.36","195.29","196.08","193.18","6.62M","-0.82%"
"10/18/2012","194.96","199.91","200.14","194.07","9.30M","-2.83%"
"10/17/2012","200.63","201.21","203.41","198.55","12.68M","-4.91%"
"10/16/2012","211.00","209.94","211.00","209.47","5.63M","0.99%"
"10/15/2012","208.93","208.88","209.40","207.82","3.06M","0.54%"
"10/12/2012","207.80","205.64","207.96","205.56","2.71M","0.99%"
"10/11/2012","205.76","206.57","207.27","205.63","2.91M","-0.03%"
"10/10/2012","205.82","207.82","208.23","205.05","4.03M","-1.04%"
"10/09/2012","207.99","209.95","210.74","207.70","3.58M","-0.87%"
"10/08/2012","209.82","210.02","210.64","209.21","1.98M","-0.37%"
"10/05/2012","210.59","211.15","211.79","210.06","2.86M","0.10%"
"10/04/2012","210.39","210.28","210.97","208.53","2.96M","-0.06%"
"10/03/2012","210.51","209.94","211.31","209.30","3.19M","0.32%"
"10/02/2012","209.84","210.96","211.47","208.50","3.32M","-0.30%"
"10/01/2012","210.47","208.01","211.75","207.94","5.46M","1.46%"
"09/28/2012","207.45","205.66","208.32","205.31","4.91M","0.75%"
"09/27/2012","205.91","204.37","206.90","204.14","2.77M","0.94%"
"09/26/2012","204.00","205.05","205.98","203.90","3.42M","-0.48%"
"09/25/2012","204.98","205.60","207.32","204.95","3.35M","-0.15%"
"09/24/2012","205.29","205.02","206.06","204.90","3.51M","-0.33%"
"09/21/2012","205.98","207.36","207.94","205.92","12.77M","-0.10%"
"09/20/2012","206.18","205.85","206.99","205.30","3.74M","-0.12%"
"09/19/2012","206.43","207.55","207.57","206.01","2.61M","-0.31%"
"09/18/2012","207.07","206.88","207.88","206.48","2.48M","-0.04%"
"09/17/2012","207.15","205.55","207.99","205.55","3.28M","0.16%"
"09/14/2012","206.81","206.24","207.65","206.05","4.06M","0.22%"
"09/13/2012","206.36","204.38","206.81","203.46","3.88M","1.27%"
"09/12/2012","203.77","203.52","204.65","202.96","3.28M","0.25%"
"09/11/2012","203.27","200.55","203.46","200.51","3.91M","1.15%"
"09/10/2012","200.95","199.39","201.82","198.73","4.21M","0.73%"
"09/07/2012","199.50","199.12","199.50","198.08","3.41M","0.20%"
"09/06/2012","199.10","196.26","199.46","196.11","3.93M","2.08%"
"09/05/2012","195.04","194.41","195.85","193.89","3.31M","0.26%"
"09/04/2012","194.54","196.61","197.17","193.25","4.51M","-0.16%"
"08/31/2012","194.85","194.31","195.95","193.46","3.19M","0.77%"
"08/30/2012","193.37","194.77","195.47","193.18","2.74M","-0.88%"
"08/29/2012","195.08","195.13","196.04","194.90","2.14M","0.11%"
"08/28/2012","194.87","195.56","196.11","194.50","2.54M","-0.42%"
"08/27/2012","195.69","197.96","198.30","195.61","2.50M","-1.05%"
"08/24/2012","197.77","194.96","198.11","194.20","2.64M","1.06%"
"08/23/2012","195.70","197.04","197.37","195.44","2.76M","-0.79%"
"08/22/2012","197.25","198.64","198.65","196.91","3.30M","-0.70%"
"08/21/2012","198.65","200.99","201.00","198.37","3.11M","-0.92%"
"08/20/2012","200.50","200.69","201.13","200.03","2.34M","-0.36%"
"08/17/2012","201.22","201.08","202.00","200.66","2.55M","0.19%"
"08/16/2012","200.84","198.77","201.32","198.12","2.73M","1.23%"
"08/15/2012","198.40","198.90","199.33","197.92","2.11M","0.06%"
"08/14/2012","198.29","198.88","199.33","197.72","2.56M","-0.36%"
"08/13/2012","199.01","198.88","199.98","197.79","2.42M","-0.14%"
"08/10/2012","199.29","197.87","199.37","197.24","2.60M","0.44%"
"08/09/2012","198.42","198.62","199.46","197.89","2.16M","-0.31%"
"08/08/2012","199.03","198.27","199.69","198.16","2.07M","-0.45%"
"08/07/2012","199.93","199.43","200.88","198.80","3.21M","0.59%"
"08/06/2012","198.76","198.76","199.94","198.52","2.34M","0.12%"
"08/03/2012","198.52","196.48","198.95","196.16","3.28M","2.09%"
"08/02/2012","194.45","194.16","196.60","193.02","2.81M","-0.37%"
"08/01/2012","195.18","196.96","197.85","194.72","2.56M","-0.41%"
"07/31/2012","195.98","196.50","197.58","195.88","3.51M","-0.36%"
"07/30/2012","196.68","196.32","197.84","195.92","2.79M","0.15%"
"07/27/2012","196.39","195.10","197.41","193.95","4.18M","1.26%"
"07/26/2012","193.95","193.49","194.95","192.57","3.28M","1.50%"
"07/25/2012","191.08","190.31","192.77","189.32","3.83M","0.39%"
"07/24/2012","190.34","190.92","191.32","188.56","3.60M","-0.26%"
"07/23/2012","190.83","189.78","191.30","188.20","3.91M","-0.84%"
"07/20/2012","192.45","194.09","194.90","192.17","4.79M","-1.48%"
"07/19/2012","195.34","193.40","196.85","192.97","10.40M","3.77%"
"07/18/2012","188.25","184.15","188.59","183.55","8.02M","2.50%"
"07/17/2012","183.65","185.73","186.29","183.20","5.16M","-0.62%"
"07/16/2012","184.79","185.58","186.10","184.58","3.14M","-0.66%"
"07/13/2012","186.01","183.46","186.33","183.03","3.93M","1.59%"
"07/12/2012","183.09","184.25","184.39","181.85","4.93M","-1.17%"
"07/11/2012","185.25","186.22","187.36","183.51","5.46M","-0.54%"
"07/10/2012","186.26","190.30","191.14","185.60","4.69M","-1.80%"
"07/09/2012","189.67","190.76","191.00","188.05","3.99M","-0.91%"
"07/06/2012","191.41","193.92","193.94","189.74","4.95M","-1.99%"
"07/05/2012","195.29","194.88","196.85","193.63","2.69M","-0.33%"
"07/03/2012","195.93","195.46","196.34","194.91","1.45M","0.05%"
"07/02/2012","195.83","196.36","197.20","194.85","2.83M","0.13%"
"06/29/2012","195.58","194.55","195.81","192.41","5.26M","2.18%"
"06/28/2012","191.40","191.23","192.08","188.90","3.97M","-0.83%"
"06/27/2012","193.00","192.14","193.70","190.90","2.76M","0.55%"
"06/26/2012","191.95","193.54","193.68","190.75","3.44M","-0.47%"
"06/25/2012","192.86","192.48","193.39","191.68","3.21M","-0.43%"
"06/22/2012","193.70","193.87","194.88","193.22","8.83M","0.16%"
"06/21/2012","193.39","199.07","199.45","193.19","4.32M","-2.71%"
"06/20/2012","198.78","198.70","199.74","197.50","3.38M","-0.08%"
"06/19/2012","198.93","198.83","199.99","198.80","3.30M","0.32%"
"06/18/2012","198.29","197.57","199.64","197.17","3.38M","-0.41%"
"06/15/2012","199.10","196.08","199.27","195.40","6.39M","2.05%"
"06/14/2012","195.10","193.00","195.83","192.74","3.58M","1.04%"
"06/13/2012","193.10","194.36","195.19","192.34","3.25M","-0.75%"
"06/12/2012","194.55","192.14","194.67","192.14","3.02M","1.06%"
"06/11/2012","192.51","196.60","196.70","192.37","3.27M","-1.35%"
"06/08/2012","195.14","193.71","195.14","192.70","2.48M","0.36%"
"06/07/2012","194.44","195.28","195.83","193.94","3.70M","0.23%"
"06/06/2012","193.99","190.78","194.00","190.02","3.65M","2.53%"
"06/05/2012","189.20","187.92","189.85","187.56","3.56M","0.35%"
"06/04/2012","188.54","188.34","189.38","187.00","4.63M","-0.29%"
"06/01/2012","189.08","190.12","191.72","188.60","5.21M","-1.98%"
"05/31/2012","192.90","194.10","194.93","192.00","9.29M","-0.84%"
"05/30/2012","194.53","194.80","195.47","193.77","3.60M","-0.98%"
"05/29/2012","196.46","195.22","198.08","195.22","3.62M","1.11%"
"05/25/2012","194.30","195.11","196.00","194.00","2.90M","-0.91%"
"05/24/2012","196.09","195.99","196.28","194.00","3.57M","-0.02%"
"05/23/2012","196.12","195.53","196.49","193.20","4.07M","-0.36%"
"05/22/2012","196.82","198.04","198.26","196.06","3.57M","-0.48%"
"05/21/2012","197.76","195.98","197.93","194.63","3.83M","0.96%"
"05/18/2012","195.88","198.78","198.78","195.16","5.74M","-1.02%"
"05/17/2012","197.89","199.67","200.79","197.64","5.63M","-0.92%"
"05/16/2012","199.73","199.42","201.35","198.18","5.00M","0.35%"
"05/15/2012","199.04","199.44","201.47","198.76","2.99M","-0.20%"
"05/14/2012","199.44","199.92","200.71","198.56","3.03M","-0.86%"
"05/11/2012","201.17","199.96","202.12","199.95","2.39M","0.28%"
"05/10/2012","200.60","201.00","203.25","200.02","3.83M","-0.31%"
"05/09/2012","201.23","199.99","203.00","199.06","3.74M","-0.12%"
"05/08/2012","201.48","202.44","203.06","199.72","3.88M","-1.11%"
"05/07/2012","203.75","203.96","204.77","202.90","3.38M","-0.60%"
"05/04/2012","204.99","206.47","207.11","204.40","4.02M","-1.09%"
"05/03/2012","207.24","208.27","208.92","206.55","2.83M","-0.39%"
"05/02/2012","208.06","206.97","208.27","206.91","2.36M","0.03%"
"05/01/2012","208.00","207.18","208.93","206.71","2.72M","0.44%"
"04/30/2012","207.08","206.71","207.96","206.32","2.77M","0.13%"
"04/27/2012","206.81","206.47","208.17","205.91","3.31M","0.60%"
"04/26/2012","205.58","203.40","206.21","203.40","3.30M","0.99%"
"04/25/2012","203.57","202.02","203.69","201.80","4.00M","1.79%"
"04/24/2012","200.00","199.06","202.48","198.87","5.63M","0.69%"
"04/23/2012","198.62","197.89","199.10","196.79","3.62M","-0.49%"
"04/20/2012","199.60","199.83","200.12","199.09","4.76M","0.05%"
"04/19/2012","199.51","200.03","201.26","197.52","5.76M","-0.31%"
"04/18/2012","200.13","202.43","204.07","200.00","10.16M","-3.53%"
"04/17/2012","207.45","204.57","207.64","204.15","6.07M","2.33%"
"04/16/2012","202.72","204.74","205.97","202.72","3.83M","-0.04%"
"04/13/2012","202.80","204.32","204.65","202.80","3.77M","-1.23%"
"04/12/2012","205.32","202.80","205.56","202.64","2.93M","1.35%"
"04/11/2012","202.58","203.99","204.32","202.46","3.37M","0.12%"
"04/10/2012","202.33","204.94","205.74","202.17","4.13M","-1.27%"
"04/09/2012","204.94","204.40","206.17","203.37","3.33M","-0.26%"
"04/05/2012","205.47","205.15","205.68","204.46","3.81M","-0.28%"
"04/04/2012","206.05","206.22","206.98","205.19","4.40M","-1.65%"
"04/03/2012","209.50","209.31","210.69","208.54","4.09M","0.01%"
"04/02/2012","209.47","208.96","209.69","208.09","3.39M","0.39%"
"03/30/2012","208.65","208.74","209.12","208.01","3.22M","0.18%"
"03/29/2012","208.27","206.09","208.50","206.02","3.40M","0.47%"
"03/28/2012","207.29","207.44","208.69","206.27","3.27M","0.05%"
"03/27/2012","207.18","208.46","208.66","207.00","2.71M","-0.28%"
"03/26/2012","207.77","206.45","207.92","206.32","3.42M","1.11%"
"03/23/2012","205.48","205.89","205.96","204.56","3.04M","0.00%"
"03/22/2012","205.49","204.00","205.99","203.96","3.31M","0.39%"
"03/21/2012","204.69","204.32","205.77","204.30","3.33M","0.22%"
"03/20/2012","204.25","204.74","205.00","203.70","3.70M","-0.71%"
"03/19/2012","205.72","205.71","206.53","204.50","3.76M","-0.14%"
"03/16/2012","206.01","207.03","207.52","206.01","9.64M","0.00%"
"03/15/2012","206.00","204.94","206.18","204.74","3.62M","0.63%"
"03/14/2012","204.72","203.78","205.15","203.64","4.60M","0.46%"
"03/13/2012","203.78","201.72","203.90","201.61","4.86M","1.38%"
"03/12/2012","201.00","200.93","201.57","200.23","3.12M","0.19%"
"03/09/2012","200.62","199.98","201.10","199.72","3.18M","0.41%"
"03/08/2012","199.81","199.24","199.99","198.65","3.15M","1.03%"
"03/07/2012","197.77","198.09","198.57","197.31","3.35M","0.26%"
"03/06/2012","197.26","199.14","199.64","196.81","5.22M","-1.69%"
"03/05/2012","200.66","198.36","201.19","198.30","6.94M","0.93%"
"03/02/2012","198.81","197.10","198.89","197.06","3.73M","0.65%"
"03/01/2012","197.53","197.23","198.47","196.93","3.56M","0.41%"
"02/29/2012","196.73","197.86","199.17","196.45","5.12M","-0.63%"
"02/28/2012","197.98","197.75","198.96","197.43","3.17M","0.23%"
"02/27/2012","197.53","196.78","198.71","196.10","3.76M","-0.12%"
"02/24/2012","197.76","198.38","198.56","196.61","3.35M","0.08%"
"02/23/2012","197.61","193.87","199.23","193.28","8.03M","1.93%"
"02/22/2012","193.87","193.03","194.74","192.75","3.28M","0.25%"
"02/21/2012","193.39","193.73","194.24","192.46","3.29M","-0.02%"
"02/17/2012","193.42","193.71","193.86","192.30","3.75M","0.21%"
"02/16/2012","193.02","192.61","193.25","192.00","3.53M","0.40%"
"02/15/2012","192.25","192.31","193.44","191.26","4.02M","0.02%"
"02/14/2012","192.22","191.76","192.60","190.83","3.40M","-0.21%"
"02/13/2012","192.62","193.31","193.69","191.74","2.46M","0.10%"
"02/10/2012","192.42","191.76","192.43","191.28","3.39M","-0.37%"
"02/09/2012","193.13","193.03","194.46","192.55","3.88M","0.09%"
"02/08/2012","192.95","192.78","193.58","191.73","3.80M","-0.21%"
"02/07/2012","193.35","192.45","194.14","191.97","3.43M","0.27%"
"02/06/2012","192.82","192.48","193.76","192.00","3.64M","-0.42%"
"02/03/2012","193.64","192.93","194.13","192.54","4.52M","1.10%"
"02/02/2012","191.53","192.72","193.33","191.33","3.91M","-0.57%"
"02/01/2012","192.62","193.21","194.81","192.41","5.09M","0.01%"
"01/31/2012","192.60","193.09","193.10","191.00","4.83M","0.05%"
"01/30/2012","192.50","189.39","192.73","188.22","4.36M","1.07%"
"01/27/2012","190.46","190.01","191.77","189.81","3.36M","-0.27%"
"01/26/2012","190.98","191.79","192.79","190.47","4.00M","-0.39%"
"01/25/2012","191.73","191.33","192.24","189.61","4.36M","-0.10%"
"01/24/2012","191.93","188.63","192.31","188.52","5.35M","1.03%"
"01/23/2012","189.98","187.91","190.52","187.67","5.75M","0.77%"
"01/20/2012","188.52","185.77","188.97","184.75","12.85M","4.43%"
"01/19/2012","180.52","181.79","182.36","180.35","8.58M","-0.30%"
"01/18/2012","181.07","179.83","181.60","179.50","4.60M","0.59%"
"01/17/2012","180.00","180.36","182.00","179.32","6.00M","0.47%"
"01/13/2012","179.16","179.48","179.61","177.35","5.28M","-0.77%"
"01/12/2012","180.55","181.86","181.91","178.38","6.88M","-0.97%"
"01/11/2012","182.32","180.73","182.81","180.50","4.11M","0.56%"
